timestamp,event_id,event_type,data
2026-03-25T18:20:45.735509,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.019428,""state"":""0.0 Wh""}"
2026-03-25T18:20:50.744638,100574,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:20:50.744927,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:20:50.745184,100588,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:20:50.745376,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.020623,""state"":""0.0 Wh""}"
2026-03-25T18:20:50.745562,102660,ping,
2026-03-25T18:20:50.783473,105578,log,"[0;36m[D][hlw8012:082]: Got power=0.8W, voltage=232.0V[0m"
2026-03-25T18:20:50.783729,105584,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 232.03 V[0m
2026-03-25T18:20:50.783878,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":232.0328,""state"":""232.03 V""}"
2026-03-25T18:20:50.784096,105600,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:20:50.784334,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:20:50.784599,105616,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:20:50.811394,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.021669,""state"":""0.0 Wh""}"
2026-03-25T18:20:50.811553,105632,log,[0;33m[W][component:579]: hlw8012.sensor took a long time for an operation (54 ms)[0m
2026-03-25T18:20:50.811706,105638,log,[0;33m[W][component:582]: Components should block for at most 30 ms[0m
2026-03-25T18:20:50.811834,105642,log,[0;33m[W][component:579]: api took a long time for an operation (64 ms)[0m
2026-03-25T18:20:55.781097,105646,log,[0;33m[W][component:582]: Components should block for at most 30 ms[0m
2026-03-25T18:20:55.781306,110580,log,"[0;36m[D][hlw8012:082]: Got power=0.9W, voltage=231.7V[0m"
2026-03-25T18:20:55.781525,110586,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 231.69 V[0m
2026-03-25T18:20:55.781969,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":231.6915,""state"":""231.69 V""}"
2026-03-25T18:20:55.782145,110600,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:20:55.782256,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:21:00.762944,110610,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:21:00.763214,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.022865,""state"":""0.0 Wh""}"
2026-03-25T18:21:00.763409,112666,ping,
2026-03-25T18:21:00.763613,115582,log,"[0;36m[D][hlw8012:082]: Got power=0.8W, voltage=231.3V[0m"
2026-03-25T18:21:00.763814,115588,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 231.29 V[0m
2026-03-25T18:21:05.787154,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":231.2869,""state"":""231.29 V""}"
2026-03-25T18:21:05.787326,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":231.2869,""state"":""231.29 V""}"
2026-03-25T18:21:05.787426,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:21:05.787485,115624,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:21:05.787530,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.023911,""state"":""0.0 Wh""}"
2026-03-25T18:21:05.790436,120584,log,"[0;36m[D][hlw8012:082]: Got power=0.8W, voltage=231.7V[0m"
2026-03-25T18:21:05.790610,120588,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 231.69 V[0m
2026-03-25T18:21:05.790733,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":231.6915,""state"":""231.69 V""}"
2026-03-25T18:21:05.790839,120600,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:21:05.790895,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:21:05.928958,120610,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:21:05.929223,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.024957,""state"":""0.0 Wh""}"
2026-03-25T18:21:05.929559,120620,log,[0;36m[D][sensor:118]: 'Phantom Power Draw' >> 0.00 W[0m
2026-03-25T18:21:05.929730,,state,"{""name_id"":""sensor/Phantom Power Draw"",""id"":""sensor-phantom_power_draw"",""value"":0,""state"":""0.00 W""}"
2026-03-25T18:21:05.929925,120698,log,[0;36m[D][sensor:118]: 'Current Signal Variance' >> 0.0000 AÂ²[0m
2026-03-25T18:21:06.472381,,state,"{""name_id"":""sensor/Current Signal Variance"",""id"":""sensor-current_signal_variance"",""value"":0,""state"":""0.0000 AÂ²""}"
2026-03-25T18:21:06.472446,120726,log,[0;36m[D][sensor:118]: 'WiFi Signal Sensor' >> -39 dBm[0m
2026-03-25T18:21:06.472472,,state,"{""name_id"":""sensor/WiFi Signal Sensor"",""id"":""sensor-wifi_signal_sensor"",""value"":-39,""state"":""-39 dBm""}"
2026-03-25T18:21:06.472494,120994,log,[0;36m[D][sensor:118]: 'Steady State Power' >> 0.0 W[0m
2026-03-25T18:21:06.472514,,state,"{""name_id"":""sensor/Steady State Power"",""id"":""sensor-steady_state_power"",""value"":0,""state"":""0.0 W""}"
2026-03-25T18:21:06.754025,121312,log,[0;36m[D][sensor:118]: 'Detected Device Type' >> 0 [0m
2026-03-25T18:21:06.754305,,state,"{""name_id"":""sensor/Detected Device Type"",""id"":""sensor-detected_device_type"",""value"":0,""state"":""0""}"
2026-03-25T18:21:06.754463,121434,log,[0;36m[D][sensor:118]: 'Startup Duration' >> 0 ms[0m
2026-03-25T18:21:06.754535,,state,"{""name_id"":""sensor/Startup Duration"",""id"":""sensor-startup_duration"",""value"":0,""state"":""0 ms""}"
2026-03-25T18:21:06.754607,121526,log,[0;36m[D][sensor:118]: 'Startup Peak Current' >> 0.00 A[0m
2026-03-25T18:21:10.772162,,state,"{""name_id"":""sensor/Startup Peak Current"",""id"":""sensor-startup_peak_current"",""value"":0,""state"":""0.00 A""}"
2026-03-25T18:21:10.772388,122670,ping,
2026-03-25T18:21:10.772505,125586,log,"[0;36m[D][hlw8012:082]: Got power=0.9W, voltage=231.3V[0m"
2026-03-25T18:21:10.772562,125592,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 231.30 V[0m
2026-03-25T18:21:10.772605,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":231.2995,""state"":""231.30 V""}"
2026-03-25T18:21:10.772982,125606,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:21:15.766985,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:21:15.767317,125618,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:21:15.767579,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.026152,""state"":""0.0 Wh""}"
2026-03-25T18:21:15.767876,130588,log,"[0;36m[D][hlw8012:082]: Got power=0.9W, voltage=230.0V[0m"
2026-03-25T18:21:15.768102,130592,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 230.00 V[0m
2026-03-25T18:21:17.830496,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":229.9973,""state"":""230.00 V""}"
2026-03-25T18:21:17.830839,130604,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:21:17.831130,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:21:17.831365,130620,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:21:17.831611,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.027348,""state"":""0.0 Wh""}"
2026-03-25T18:21:20.788718,132670,ping,
2026-03-25T18:21:20.788826,135590,log,"[0;36m[D][hlw8012:082]: Got power=0.8W, voltage=230.3V[0m"
2026-03-25T18:21:20.788889,135596,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 230.30 V[0m
2026-03-25T18:21:20.788940,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":230.3007,""state"":""230.30 V""}"
2026-03-25T18:21:20.788996,135608,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:21:20.789047,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:21:25.790960,135628,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:21:25.791172,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.028394,""state"":""0.0 Wh""}"
2026-03-25T18:21:25.791339,140592,log,"[0;36m[D][hlw8012:082]: Got power=0.8W, voltage=230.0V[0m"
2026-03-25T18:21:25.791458,140598,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 230.00 V[0m
2026-03-25T18:21:25.791579,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":229.9973,""state"":""230.00 V""}"
2026-03-25T18:21:30.757559,140612,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:21:30.757706,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:21:30.757781,140624,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:21:30.757840,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.02944,""state"":""0.0 Wh""}"
2026-03-25T18:21:30.757906,142672,ping,
2026-03-25T18:21:30.757962,145592,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:24:52.124892,346930,ping,"{""title"":""EMAX"",""comment"":"""",""ota"":true,""log"":true,""lang"":""en""}"
2026-03-25T18:24:52.125077,,state,"{""name_id"":""binary_sensor/binary_switch_1"",""id"":""binary_sensor-binary_switch_1"",""domain"":""binary_sensor"",""name"":""binary_switch_1"",""icon"":"""",""entity_category"":0,""value"":false,""state"":""OFF""}"
2026-03-25T18:24:52.163026,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""domain"":""sensor"",""name"":""BL0937 Voltage"",""icon"":"""",""entity_category"":0,""value"":230.8697,""state"":""230.87 V"",""uom"":""V""}"
2026-03-25T18:24:52.163134,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""domain"":""sensor"",""name"":""BL0937 Current"",""icon"":"""",""entity_category"":0,""value"":0.02212,""state"":""0.022 A"",""uom"":""A""}"
2026-03-25T18:24:52.163176,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""domain"":""sensor"",""name"":""BL0937 Power"",""icon"":"""",""entity_category"":0,""value"":1.916566,""state"":""1.92 W"",""uom"":""W""}"
2026-03-25T18:24:52.420928,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""domain"":""sensor"",""name"":""BL0937 Energy"",""icon"":"""",""entity_category"":0,""value"":0.074721,""state"":""0.1 Wh"",""uom"":""Wh""}"
2026-03-25T18:24:52.421009,,state,"{""name_id"":""sensor/WiFi Signal Sensor"",""id"":""sensor-wifi_signal_sensor"",""domain"":""sensor"",""name"":""WiFi Signal Sensor"",""icon"":"""",""entity_category"":2,""value"":-42,""state"":""-42 dBm"",""uom"":""dBm""}"
2026-03-25T18:24:52.421049,,state,"{""name_id"":""sensor/Detected Device Type"",""id"":""sensor-detected_device_type"",""domain"":""sensor"",""name"":""Detected Device Type"",""icon"":"""",""entity_category"":0,""value"":0,""state"":""0""}"
2026-03-25T18:24:52.421113,,state,"{""name_id"":""sensor/Startup Peak Current"",""id"":""sensor-startup_peak_current"",""domain"":""sensor"",""name"":""Startup Peak Current"",""icon"":"""",""entity_category"":0,""value"":0,""state"":""0.00 A"",""uom"":""A""}"
2026-03-25T18:24:52.421152,,state,"{""name_id"":""sensor/Startup Duration"",""id"":""sensor-startup_duration"",""domain"":""sensor"",""name"":""Startup Duration"",""icon"":"""",""entity_category"":0,""value"":0,""state"":""0 ms"",""uom"":""ms""}"
2026-03-25T18:24:52.421216,,state,"{""name_id"":""sensor/Steady State Power"",""id"":""sensor-steady_state_power"",""domain"":""sensor"",""name"":""Steady State Power"",""icon"":"""",""entity_category"":0,""value"":0,""state"":""0.0 W"",""uom"":""W""}"
2026-03-25T18:24:52.421254,,state,"{""name_id"":""sensor/Current Signal Variance"",""id"":""sensor-current_signal_variance"",""domain"":""sensor"",""name"":""Current Signal Variance"",""icon"":"""",""entity_category"":0,""value"":0,""state"":""0.0000 AÂ²"",""uom"":""AÂ²""}"
2026-03-25T18:24:52.421321,,state,"{""name_id"":""sensor/Phantom Power Draw"",""id"":""sensor-phantom_power_draw"",""domain"":""sensor"",""name"":""Phantom Power Draw"",""icon"":"""",""entity_category"":0,""value"":0,""state"":""0.00 W"",""uom"":""W""}"
2026-03-25T18:24:52.421358,,state,"{""name_id"":""switch/Relay 1"",""id"":""switch-relay_1"",""domain"":""switch"",""name"":""Relay 1"",""icon"":"""",""entity_category"":0,""value"":false,""state"":""OFF"",""assumed_state"":false}"
2026-03-25T18:24:55.895940,,state,"{""name_id"":""text_sensor/LibreTiny Version"",""id"":""text_sensor-libretiny_version"",""domain"":""text_sensor"",""name"":""LibreTiny Version"",""icon"":""mdi:cellphone-arrow-down"",""entity_category"":2,""value"":""v1.12.1+sha.73564e9 on cb2s, compiled at Mar 22 2026 15:45:19, GCC 10.3.1 (-O1)"",""state"":""v1.12.1+sha.73564e9 on cb2s, compiled at Mar 22 2026 15:45:19, GCC 10.3.1 (-O1)""}"
2026-03-25T18:24:55.896289,350688,log,"[0;36m[D][hlw8012:076]: Got power=0.8W, current=0.0A[0m"
2026-03-25T18:24:55.896422,350694,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.020 A[0m
2026-03-25T18:24:55.896496,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02011,""state"":""0.020 A""}"
2026-03-25T18:24:55.896605,350714,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:25:00.875738,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:25:01.277908,350734,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.1 Wh[0m
2026-03-25T18:25:01.278066,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.075767,""state"":""0.1 Wh""}"
2026-03-25T18:25:01.278125,352720,ping,
2026-03-25T18:25:01.278152,355690,log,"[0;36m[D][hlw8012:076]: Got power=0.9W, current=0.0A[0m"
2026-03-25T18:25:01.278176,355696,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.020 A[0m
2026-03-25T18:25:01.278287,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02011,""state"":""0.020 A""}"
2026-03-25T18:25:01.278328,355716,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:25:01.278352,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:25:01.740738,355736,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.1 Wh[0m
2026-03-25T18:25:01.740798,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.076963,""state"":""0.1 Wh""}"
2026-03-25T18:25:05.865056,355758,log,[0;33m[W][component:579]: hlw8012.sensor took a long time for an operation (68 ms)[0m
2026-03-25T18:25:05.865240,355762,log,[0;33m[W][component:582]: Components should block for at most 30 ms[0m
2026-03-25T18:25:05.865340,360590,log,[0;36m[D][sensor:118]: 'Phantom Power Draw' >> 0.00 W[0m
2026-03-25T18:25:05.865444,,state,"{""name_id"":""sensor/Phantom Power Draw"",""id"":""sensor-phantom_power_draw"",""value"":0,""state"":""0.00 W""}"
2026-03-25T18:25:05.865648,360692,log,"[0;36m[D][hlw8012:076]: Got power=0.8W, current=0.0A[0m"
2026-03-25T18:25:05.913141,360698,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.022 A[0m
2026-03-25T18:25:05.913372,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02212,""state"":""0.022 A""}"
2026-03-25T18:25:05.913639,360718,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:25:05.913812,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:25:06.204872,360738,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.1 Wh[0m
2026-03-25T18:25:06.205026,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.078009,""state"":""0.1 Wh""}"
2026-03-25T18:25:06.205074,360756,log,[0;36m[D][sensor:118]: 'Current Signal Variance' >> 0.0000 AÂ²[0m
2026-03-25T18:25:06.205099,,state,"{""name_id"":""sensor/Current Signal Variance"",""id"":""sensor-current_signal_variance"",""value"":0,""state"":""0.0000 AÂ²""}"
2026-03-25T18:25:06.205131,360778,log,[0;36m[D][sensor:118]: 'WiFi Signal Sensor' >> -45 dBm[0m
2026-03-25T18:25:06.205151,,state,"{""name_id"":""sensor/WiFi Signal Sensor"",""id"":""sensor-wifi_signal_sensor"",""value"":-45,""state"":""-45 dBm""}"
2026-03-25T18:25:06.634610,361002,log,[0;36m[D][sensor:118]: 'Steady State Power' >> 0.0 W[0m
2026-03-25T18:25:06.634775,,state,"{""name_id"":""sensor/Steady State Power"",""id"":""sensor-steady_state_power"",""value"":0,""state"":""0.0 W""}"
2026-03-25T18:25:06.634932,361322,log,[0;36m[D][sensor:118]: 'Detected Device Type' >> 0 [0m
2026-03-25T18:25:06.635027,,state,"{""name_id"":""sensor/Detected Device Type"",""id"":""sensor-detected_device_type"",""value"":0,""state"":""0""}"
2026-03-25T18:25:06.635175,361446,log,[0;36m[D][sensor:118]: 'Startup Duration' >> 0 ms[0m
2026-03-25T18:25:07.476208,,state,"{""name_id"":""sensor/Startup Duration"",""id"":""sensor-startup_duration"",""value"":0,""state"":""0 ms""}"
2026-03-25T18:25:07.476531,361538,log,[0;36m[D][sensor:118]: 'Startup Peak Current' >> 0.00 A[0m
2026-03-25T18:25:07.476712,,state,"{""name_id"":""sensor/Startup Peak Current"",""id"":""sensor-startup_peak_current"",""value"":0,""state"":""0.00 A""}"
2026-03-25T18:25:07.476902,362284,log,[0;36m[D][switch:022]: 'Relay 1' Turning ON.[0m
2026-03-25T18:25:07.477058,362290,log,[0;36m[D][switch:065]: 'Relay 1' >> ON[0m
2026-03-25T18:25:10.914084,,state,"{""name_id"":""switch/Relay 1"",""id"":""switch-relay_1"",""value"":true,""state"":""ON""}"
2026-03-25T18:25:10.914375,362722,ping,
2026-03-25T18:25:10.914534,365694,log,"[0;36m[D][hlw8012:076]: Got power=476.2W, current=4.7A[0m"
2026-03-25T18:25:10.914638,365702,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 4.742 A[0m
2026-03-25T18:25:10.914706,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":4.741826,""state"":""4.742 A""}"
2026-03-25T18:25:10.914815,365728,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1060.22 W[0m
2026-03-25T18:25:10.972009,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1060.22,""state"":""1060.22 W""}"
2026-03-25T18:25:11.219321,365752,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.7 Wh[0m
2026-03-25T18:25:11.219382,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.739368,""state"":""0.7 Wh""}"
2026-03-25T18:25:11.219427,365782,log,[0;33m[W][component:579]: hlw8012.sensor took a long time for an operation (88 ms)[0m
2026-03-25T18:25:11.219450,365788,log,[0;33m[W][component:582]: Components should block for at most 30 ms[0m
2026-03-25T18:25:15.906243,365796,log,[0;33m[W][component:579]: api took a long time for an operation (102 ms)[0m
2026-03-25T18:25:15.906399,365812,log,[0;33m[W][component:582]: Components should block for at most 30 ms[0m
2026-03-25T18:25:15.906496,370696,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1574.82 W[0m
2026-03-25T18:25:15.906572,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1574.818,""state"":""1574.82 W""}"
2026-03-25T18:25:16.156360,370720,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 1.7 Wh[0m
2026-03-25T18:25:20.937694,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":1.721729,""state"":""1.7 Wh""}"
2026-03-25T18:25:20.938016,372724,ping,
2026-03-25T18:25:20.938145,375698,log,"[0;36m[D][hlw8012:082]: Got power=616.4W, voltage=228.6V[0m"
2026-03-25T18:25:20.938238,375706,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 228.61 V[0m
2026-03-25T18:25:20.938303,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":228.6066,""state"":""228.61 V""}"
2026-03-25T18:25:20.938397,375730,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1372.50 W[0m
2026-03-25T18:25:21.634862,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1372.501,""state"":""1372.50 W""}"
2026-03-25T18:25:21.906378,375752,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 2.6 Wh[0m
2026-03-25T18:25:21.906439,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":2.577886,""state"":""2.6 Wh""}"
2026-03-25T18:25:21.906484,376440,log,[0;36m[D][switch:026]: 'Relay 1' Turning OFF.[0m
